,Id,Abstract,Category
1678,1678,[0. 0. 0. ... 0. 0. 0.],quant-ph
1679,1679,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1680,1680,[0. 0. 0. ... 0. 0. 0.],stat.ML
1681,1681,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1682,1682,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1683,1683,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1684,1684,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1685,1685,[0. 0. 0. ... 0. 0. 0.],stat.ML
1686,1686,[1. 0. 0. ... 0. 0. 0.],astro-ph
1687,1687,[0. 0. 0. ... 0. 0. 0.],stat.ML
1688,1688,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
1689,1689,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1690,1690,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1691,1691,[0. 0. 0. ... 0. 0. 0.],hep-ph
1692,1692,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1693,1693,[0. 0. 0. ... 0. 0. 0.],math.CO
1694,1694,[0. 0. 0. ... 0. 0. 0.],math.AP
1695,1695,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1696,1696,[0. 0. 0. ... 0. 0. 0.],gr-qc
1697,1697,[0. 0. 0. ... 0. 0. 0.],quant-ph
1698,1698,[0. 0. 0. ... 0. 0. 0.],stat.ML
1699,1699,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1700,1700,[0. 0. 0. ... 0. 0. 0.],math.CO
1701,1701,[0. 0. 0. ... 0. 0. 0.],quant-ph
1702,1702,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1703,1703,[0. 0. 0. ... 0. 0. 0.],math.CO
1704,1704,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1705,1705,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1706,1706,[0. 0. 0. ... 0. 0. 0.],physics.optics
1707,1707,[0. 0. 0. ... 0. 0. 0.],physics.optics
1708,1708,[0. 0. 0. ... 0. 0. 0.],math.AP
1709,1709,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1710,1710,[0. 0. 0. ... 0. 0. 0.],physics.optics
1711,1711,[0. 0. 0. ... 0. 0. 0.],quant-ph
1712,1712,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1713,1713,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1714,1714,[0. 0. 1. ... 0. 0. 0.],astro-ph
1715,1715,[0. 0. 0. ... 0. 0. 0.],hep-th
1716,1716,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1717,1717,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1718,1718,[0. 0. 0. ... 0. 0. 0.],gr-qc
1719,1719,[0. 0. 0. ... 0. 0. 0.],gr-qc
1720,1720,[0. 0. 0. ... 0. 0. 0.],astro-ph
1721,1721,[0. 0. 0. ... 0. 0. 0.],hep-ph
1722,1722,[0. 0. 0. ... 0. 0. 0.],physics.optics
1723,1723,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1724,1724,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1725,1725,[0. 0. 0. ... 0. 0. 0.],gr-qc
1726,1726,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1727,1727,[1. 0. 0. ... 0. 0. 0.],hep-ph
1728,1728,[0. 0. 0. ... 0. 0. 0.],math.CO
1729,1729,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1730,1730,[0. 0. 0. ... 0. 0. 0.],cs.LG
1731,1731,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1732,1732,[0. 0. 0. ... 0. 0. 0.],hep-th
1733,1733,[0. 0. 0. ... 0. 0. 0.],cs.LG
1734,1734,[0. 0. 0. ... 0. 0. 0.],quant-ph
1735,1735,[0. 0. 0. ... 0. 0. 0.],hep-ph
1736,1736,[0. 0. 0. ... 0. 0. 0.],math.AP
1737,1737,[0. 0. 0. ... 0. 0. 0.],math.CO
1738,1738,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1739,1739,[0. 0. 0. ... 0. 0. 0.],physics.optics
1740,1740,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1741,1741,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1742,1742,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1743,1743,[0. 0. 0. ... 0. 0. 0.],math.AP
1744,1744,[1. 0. 0. ... 0. 0. 0.],astro-ph.SR
1745,1745,[0. 0. 0. ... 0. 0. 0.],astro-ph
1746,1746,[0. 0. 0. ... 0. 0. 0.],stat.ML
1747,1747,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1748,1748,[0. 0. 0. ... 0. 0. 0.],hep-th
1749,1749,[0. 0. 0. ... 0. 0. 0.],hep-ph
1750,1750,[0. 0. 0. ... 0. 0. 0.],math.AP
1751,1751,[0. 0. 0. ... 0. 0. 0.],stat.ML
1752,1752,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1753,1753,[1. 0. 0. ... 0. 0. 0.],math.AP
1754,1754,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1755,1755,[0. 0. 0. ... 0. 0. 0.],hep-th
1756,1756,[0. 0. 0. ... 0. 0. 0.],physics.optics
1757,1757,[1. 0. 0. ... 0. 0. 0.],hep-th
1758,1758,[0. 0. 0. ... 0. 0. 0.],physics.optics
1759,1759,[0. 0. 0. ... 0. 0. 0.],hep-ph
1760,1760,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1761,1761,[0. 0. 0. ... 0. 0. 0.],hep-th
1762,1762,[0. 0. 0. ... 0. 0. 0.],astro-ph
1763,1763,[0. 0. 0. ... 0. 0. 0.],quant-ph
1764,1764,[0. 0. 0. ... 0. 0. 0.],astro-ph
1765,1765,[0. 0. 0. ... 0. 0. 0.],astro-ph
1766,1766,[0. 0. 0. ... 0. 0. 0.],hep-th
1767,1767,[0. 0. 0. ... 0. 0. 0.],astro-ph
1768,1768,[0. 0. 0. ... 0. 0. 0.],astro-ph
1769,1769,[1. 0. 0. ... 0. 0. 0.],hep-ph
1770,1770,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1771,1771,[0. 0. 1. ... 0. 0. 0.],astro-ph
1772,1772,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1773,1773,[0. 0. 0. ... 0. 0. 0.],hep-th
1774,1774,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1775,1775,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1776,1776,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1777,1777,[0. 0. 0. ... 0. 0. 0.],math.AP
1778,1778,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1779,1779,[0. 0. 0. ... 0. 0. 0.],quant-ph
1780,1780,[0. 0. 0. ... 0. 0. 0.],hep-th
1781,1781,[1. 0. 0. ... 0. 0. 0.],math.AP
1782,1782,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1783,1783,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1784,1784,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1785,1785,[0. 0. 0. ... 0. 0. 0.],math.CO
1786,1786,[0. 0. 0. ... 0. 0. 0.],hep-ph
1787,1787,[0. 0. 0. ... 0. 0. 0.],physics.optics
1788,1788,[0. 0. 0. ... 0. 0. 0.],hep-th
1789,1789,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1790,1790,[0. 0. 0. ... 0. 0. 0.],hep-th
1791,1791,[0. 0. 0. ... 0. 0. 0.],physics.optics
1792,1792,[1. 0. 0. ... 0. 0. 0.],physics.optics
1793,1793,[1. 0. 0. ... 0. 0. 0.],astro-ph
1794,1794,[0. 0. 0. ... 0. 0. 0.],stat.ML
1795,1795,[1. 0. 0. ... 0. 0. 0.],hep-ph
1796,1796,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1797,1797,[0. 0. 0. ... 0. 0. 0.],cs.LG
1798,1798,[0. 0. 0. ... 0. 0. 0.],math.AP
1799,1799,[0. 0. 0. ... 0. 0. 0.],math.AP
1800,1800,[0. 0. 0. ... 0. 0. 0.],math.CO
1801,1801,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1802,1802,[0. 0. 0. ... 0. 0. 0.],astro-ph
1803,1803,[0. 0. 0. ... 0. 0. 0.],math.AP
1804,1804,[0. 0. 0. ... 0. 0. 0.],hep-ph
1805,1805,[0. 0. 0. ... 0. 0. 0.],astro-ph
1806,1806,[0. 0. 0. ... 0. 0. 0.],cs.LG
1807,1807,[0. 0. 0. ... 0. 0. 0.],hep-th
1808,1808,[0. 0. 0. ... 0. 0. 0.],quant-ph
1809,1809,[0. 0. 0. ... 0. 0. 0.],hep-ph
1810,1810,[0. 0. 0. ... 0. 0. 0.],hep-ph
1811,1811,[0. 0. 0. ... 0. 0. 0.],quant-ph
1812,1812,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1813,1813,[0. 0. 0. ... 0. 0. 0.],cs.LG
1814,1814,[1. 0. 0. ... 0. 0. 0.],hep-ph
1815,1815,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1816,1816,[0. 0. 0. ... 0. 0. 0.],math.CO
1817,1817,[0. 0. 0. ... 0. 0. 0.],cs.LG
1818,1818,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1819,1819,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1820,1820,[0. 0. 0. ... 0. 0. 0.],hep-ph
1821,1821,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1822,1822,[0. 0. 0. ... 0. 0. 0.],stat.ML
1823,1823,[0. 0. 0. ... 0. 0. 0.],math.CO
1824,1824,[0. 0. 0. ... 0. 0. 0.],gr-qc
1825,1825,[0. 0. 0. ... 0. 0. 0.],hep-th
1826,1826,[0. 0. 0. ... 0. 0. 0.],quant-ph
1827,1827,[0. 0. 0. ... 0. 0. 0.],hep-th
1828,1828,[0. 0. 0. ... 0. 0. 0.],math.AP
1829,1829,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1830,1830,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1831,1831,[0. 0. 0. ... 0. 0. 0.],cs.LG
1832,1832,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1833,1833,[0. 0. 0. ... 0. 0. 0.],astro-ph
1834,1834,[0. 0. 0. ... 0. 0. 0.],hep-th
1835,1835,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1836,1836,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1837,1837,[0. 0. 0. ... 0. 0. 0.],gr-qc
1838,1838,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1839,1839,[0. 0. 0. ... 0. 0. 0.],gr-qc
1840,1840,[0. 0. 0. ... 0. 0. 0.],hep-ph
1841,1841,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1842,1842,[0. 0. 0. ... 0. 0. 0.],physics.optics
1843,1843,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1844,1844,[0. 0. 0. ... 0. 0. 0.],cs.LG
1845,1845,[0. 0. 0. ... 0. 0. 0.],math.CO
1846,1846,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1847,1847,[0. 0. 0. ... 0. 0. 0.],math.CO
1848,1848,[0. 0. 0. ... 0. 0. 0.],astro-ph
1849,1849,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1850,1850,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1851,1851,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1852,1852,[0. 0. 0. ... 0. 0. 0.],hep-ph
1853,1853,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1854,1854,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
1855,1855,[0. 0. 0. ... 0. 0. 0.],astro-ph
1856,1856,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
1857,1857,[0. 0. 0. ... 0. 0. 0.],gr-qc
1858,1858,[1. 0. 0. ... 0. 0. 0.],physics.optics
1859,1859,[1. 0. 0. ... 0. 0. 0.],hep-th
1860,1860,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1861,1861,[0. 0. 0. ... 0. 0. 0.],math.CO
1862,1862,[0. 0. 0. ... 0. 0. 0.],math.CO
1863,1863,[0. 0. 0. ... 0. 0. 0.],quant-ph
1864,1864,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1865,1865,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1866,1866,[0. 0. 0. ... 0. 0. 0.],physics.optics
1867,1867,[0. 0. 0. ... 0. 0. 0.],astro-ph
1868,1868,[0. 0. 0. ... 0. 0. 0.],hep-th
1869,1869,[1. 0. 0. ... 0. 0. 0.],physics.optics
1870,1870,[0. 0. 0. ... 0. 0. 0.],hep-ph
1871,1871,[1. 0. 0. ... 0. 0. 0.],cs.LG
1872,1872,[0. 0. 0. ... 0. 0. 0.],quant-ph
1873,1873,[0. 0. 0. ... 0. 0. 0.],physics.optics
1874,1874,[0. 0. 0. ... 0. 0. 0.],cs.LG
1875,1875,[0. 0. 0. ... 0. 0. 0.],math.CO
1876,1876,[0. 0. 0. ... 0. 0. 0.],hep-ph
1877,1877,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1878,1878,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1879,1879,[0. 0. 0. ... 0. 0. 0.],stat.ML
1880,1880,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1881,1881,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1882,1882,[0. 0. 0. ... 0. 0. 0.],math.CO
1883,1883,[0. 0. 0. ... 0. 0. 0.],quant-ph
1884,1884,[0. 0. 0. ... 0. 0. 0.],math.AP
1885,1885,[0. 0. 0. ... 0. 0. 0.],hep-ph
1886,1886,[0. 0. 0. ... 0. 0. 0.],gr-qc
1887,1887,[0. 0. 0. ... 0. 0. 0.],hep-ph
1888,1888,[0. 0. 0. ... 0. 0. 0.],physics.optics
1889,1889,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1890,1890,[0. 0. 0. ... 0. 0. 0.],stat.ML
1891,1891,[0. 0. 0. ... 0. 0. 0.],math.CO
1892,1892,[0. 0. 0. ... 0. 0. 0.],physics.optics
1893,1893,[1. 0. 0. ... 0. 0. 0.],quant-ph
1894,1894,[0. 0. 0. ... 0. 0. 0.],math.CO
1895,1895,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1896,1896,[0. 0. 0. ... 0. 0. 0.],stat.ML
1897,1897,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1898,1898,[0. 0. 0. ... 0. 0. 0.],gr-qc
1899,1899,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1900,1900,[0. 0. 0. ... 0. 0. 0.],math.CO
1901,1901,[1. 0. 0. ... 0. 0. 0.],astro-ph
1902,1902,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1903,1903,[1. 0. 0. ... 0. 0. 0.],gr-qc
1904,1904,[1. 0. 0. ... 0. 0. 0.],hep-ph
1905,1905,[0. 0. 0. ... 0. 0. 0.],quant-ph
1906,1906,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1907,1907,[0. 0. 0. ... 0. 0. 0.],astro-ph
1908,1908,[1. 0. 0. ... 0. 0. 0.],physics.optics
1909,1909,[0. 0. 0. ... 0. 0. 0.],hep-ph
1910,1910,[0. 0. 0. ... 0. 0. 0.],gr-qc
1911,1911,[0. 0. 0. ... 0. 0. 0.],gr-qc
1912,1912,[0. 0. 0. ... 0. 0. 0.],math.AP
1913,1913,[0. 0. 0. ... 0. 0. 0.],quant-ph
1914,1914,[0. 0. 0. ... 0. 0. 0.],physics.optics
1915,1915,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1916,1916,[0. 0. 0. ... 0. 0. 0.],stat.ML
1917,1917,[0. 0. 1. ... 0. 0. 0.],physics.optics
1918,1918,[0. 0. 0. ... 0. 0. 0.],quant-ph
1919,1919,[0. 0. 0. ... 0. 0. 0.],quant-ph
1920,1920,[0. 0. 0. ... 0. 0. 0.],cs.LG
1921,1921,[0. 0. 0. ... 0. 0. 0.],math.AP
1922,1922,[0. 0. 0. ... 0. 0. 0.],gr-qc
1923,1923,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
1924,1924,[0. 0. 0. ... 0. 0. 0.],hep-ph
1925,1925,[0. 0. 0. ... 0. 0. 0.],hep-ph
1926,1926,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1927,1927,[0. 0. 0. ... 0. 0. 0.],math.CO
1928,1928,[0. 0. 0. ... 0. 0. 0.],quant-ph
1929,1929,[0. 0. 0. ... 0. 0. 0.],astro-ph
1930,1930,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1931,1931,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1932,1932,[0. 0. 0. ... 0. 0. 0.],math.AP
1933,1933,[0. 0. 0. ... 0. 0. 0.],cs.LG
1934,1934,[0. 0. 0. ... 0. 0. 0.],physics.optics
1935,1935,[0. 0. 0. ... 0. 0. 0.],quant-ph
1936,1936,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1937,1937,[1. 0. 0. ... 0. 0. 0.],math.AP
1938,1938,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1939,1939,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
1940,1940,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1941,1941,[1. 0. 0. ... 0. 0. 0.],hep-ph
1942,1942,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
1943,1943,[0. 0. 0. ... 0. 0. 0.],quant-ph
1944,1944,[0. 0. 0. ... 0. 0. 0.],cs.LG
1945,1945,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
1946,1946,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1947,1947,[0. 0. 0. ... 0. 0. 0.],quant-ph
1948,1948,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1949,1949,[0. 0. 0. ... 0. 0. 0.],quant-ph
1950,1950,[0. 0. 0. ... 0. 0. 0.],hep-th
1951,1951,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1952,1952,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1953,1953,[1. 0. 0. ... 0. 0. 0.],hep-th
1954,1954,[0. 0. 0. ... 0. 0. 0.],cs.LG
1955,1955,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1956,1956,[1. 0. 0. ... 0. 0. 0.],gr-qc
1957,1957,[0. 0. 0. ... 0. 0. 0.],quant-ph
1958,1958,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
1959,1959,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1960,1960,[1. 0. 1. ... 0. 0. 0.],cond-mat.mtrl-sci
1961,1961,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1962,1962,[0. 0. 0. ... 0. 0. 0.],astro-ph
1963,1963,[0. 0. 0. ... 0. 0. 0.],physics.optics
1964,1964,[0. 0. 0. ... 0. 0. 0.],stat.ML
1965,1965,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1966,1966,[0. 0. 0. ... 0. 0. 0.],cs.LG
1967,1967,[0. 0. 0. ... 0. 0. 0.],hep-th
1968,1968,[1. 0. 0. ... 0. 0. 0.],astro-ph.SR
1969,1969,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1970,1970,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1971,1971,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
1972,1972,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
1973,1973,[0. 0. 0. ... 0. 0. 0.],cs.LG
1974,1974,[0. 0. 0. ... 0. 0. 0.],stat.ML
1975,1975,[0. 0. 0. ... 0. 0. 0.],gr-qc
1976,1976,[0. 0. 0. ... 0. 0. 0.],cs.LG
1977,1977,[1. 0. 0. ... 0. 0. 0.],math.AP
1978,1978,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1979,1979,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1980,1980,[0. 0. 0. ... 0. 0. 0.],astro-ph
1981,1981,[0. 0. 1. ... 0. 0. 0.],gr-qc
1982,1982,[0. 0. 0. ... 0. 0. 0.],math.CO
1983,1983,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1984,1984,[0. 0. 0. ... 0. 0. 0.],physics.optics
1985,1985,[0. 0. 0. ... 0. 0. 0.],hep-th
1986,1986,[0. 0. 0. ... 0. 0. 0.],math.AP
1987,1987,[0. 0. 0. ... 0. 0. 0.],gr-qc
1988,1988,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
1989,1989,[0. 0. 0. ... 0. 0. 0.],stat.ML
1990,1990,[0. 0. 0. ... 0. 0. 0.],math.AP
1991,1991,[0. 0. 0. ... 0. 0. 0.],hep-th
1992,1992,[0. 0. 0. ... 0. 0. 0.],physics.optics
1993,1993,[0. 0. 0. ... 0. 0. 0.],math.CO
1994,1994,[0. 0. 0. ... 0. 0. 0.],math.CO
1995,1995,[0. 0. 0. ... 0. 0. 0.],stat.ML
1996,1996,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
1997,1997,[1. 0. 0. ... 0. 0. 0.],astro-ph
1998,1998,[0. 0. 0. ... 0. 0. 0.],physics.optics
1999,1999,[0. 0. 0. ... 0. 0. 0.],stat.ML
2000,2000,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
2001,2001,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2002,2002,[0. 0. 0. ... 0. 0. 0.],physics.optics
2003,2003,[0. 0. 0. ... 0. 0. 0.],astro-ph
2004,2004,[0. 0. 0. ... 0. 0. 0.],stat.ML
2005,2005,[0. 0. 0. ... 0. 0. 0.],math.CO
2006,2006,[0. 0. 0. ... 0. 0. 0.],math.AP
2007,2007,[0. 0. 0. ... 0. 0. 0.],math.CO
2008,2008,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
2009,2009,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
2010,2010,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
2011,2011,[0. 0. 0. ... 0. 0. 0.],hep-th
2012,2012,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2013,2013,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
2014,2014,[0. 0. 0. ... 0. 0. 0.],physics.optics
2015,2015,[0. 0. 0. ... 0. 0. 0.],hep-th
2016,2016,[0. 0. 0. ... 0. 0. 0.],quant-ph
2017,2017,[1. 0. 0. ... 0. 0. 0.],hep-ph
2018,2018,[0. 0. 0. ... 0. 0. 0.],astro-ph
2019,2019,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
2020,2020,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2021,2021,[0. 0. 0. ... 0. 0. 0.],hep-ph
2022,2022,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2023,2023,[1. 0. 0. ... 0. 0. 0.],math.AP
2024,2024,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2025,2025,[0. 0. 0. ... 0. 0. 0.],cs.LG
2026,2026,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2027,2027,[0. 0. 0. ... 0. 0. 0.],math.AP
2028,2028,[0. 0. 0. ... 0. 0. 0.],hep-th
2029,2029,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
2030,2030,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2031,2031,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
2032,2032,[0. 0. 0. ... 0. 0. 0.],cs.LG
2033,2033,[0. 0. 0. ... 0. 0. 0.],hep-ph
2034,2034,[0. 0. 0. ... 0. 0. 0.],math.CO
2035,2035,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
2036,2036,[0. 0. 0. ... 0. 0. 0.],cs.LG
2037,2037,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2038,2038,[1. 0. 0. ... 0. 0. 0.],physics.optics
2039,2039,[0. 0. 0. ... 0. 0. 0.],hep-th
2040,2040,[0. 0. 0. ... 0. 0. 0.],stat.ML
2041,2041,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2042,2042,[0. 0. 0. ... 0. 0. 0.],hep-ph
2043,2043,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2044,2044,[0. 0. 0. ... 0. 0. 0.],gr-qc
2045,2045,[0. 0. 0. ... 0. 0. 0.],quant-ph
2046,2046,[0. 0. 0. ... 0. 0. 0.],stat.ML
2047,2047,[0. 0. 0. ... 0. 0. 0.],cs.LG
2048,2048,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
2049,2049,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
2050,2050,[0. 0. 0. ... 0. 0. 0.],hep-ph
2051,2051,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
2052,2052,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
2053,2053,[0. 0. 0. ... 0. 0. 0.],math.CO
2054,2054,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
2055,2055,[0. 0. 0. ... 0. 0. 0.],gr-qc
2056,2056,[0. 0. 0. ... 0. 0. 0.],physics.optics
2057,2057,[0. 0. 0. ... 0. 0. 0.],gr-qc
2058,2058,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2059,2059,[0. 0. 0. ... 0. 0. 0.],hep-ph
2060,2060,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2061,2061,[0. 0. 0. ... 0. 0. 0.],hep-ph
2062,2062,[0. 0. 0. ... 0. 0. 0.],physics.optics
2063,2063,[0. 0. 0. ... 0. 0. 0.],quant-ph
2064,2064,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2065,2065,[0. 0. 0. ... 0. 0. 0.],math.AP
2066,2066,[0. 0. 0. ... 0. 0. 0.],gr-qc
2067,2067,[0. 0. 0. ... 0. 0. 0.],math.AP
2068,2068,[1. 0. 0. ... 0. 0. 0.],gr-qc
2069,2069,[0. 0. 0. ... 0. 0. 0.],hep-ph
2070,2070,[0. 0. 0. ... 0. 0. 0.],stat.ML
2071,2071,[1. 0. 0. ... 0. 0. 0.],hep-ph
2072,2072,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2073,2073,[0. 0. 0. ... 0. 0. 0.],math.CO
2074,2074,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2075,2075,[0. 0. 0. ... 0. 0. 0.],cs.LG
2076,2076,[0. 0. 0. ... 0. 0. 0.],astro-ph
2077,2077,[0. 0. 0. ... 0. 0. 0.],hep-th
2078,2078,[0. 0. 0. ... 0. 0. 0.],cs.LG
2079,2079,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2080,2080,[0. 0. 0. ... 0. 0. 0.],hep-th
2081,2081,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2082,2082,[0. 0. 0. ... 0. 0. 0.],quant-ph
2083,2083,[0. 0. 0. ... 0. 0. 0.],math.AP
2084,2084,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2085,2085,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
